prompt_id,split,category,source_row,field,n_tokens,distinct_tokens,repeated_4gram_fraction,top20_token_share,text_sha256
human-02782,human_response,information_extraction,10336,response,131,41,0.398438,0.839695,0d4a6800e6aae1c9782ed4a543a581df9cf6054218934243db32499c962c58c0
human-02783,human_context,closed_qa,3590,context,276,137,0.106227,0.438406,add6579782b1e7b5504766771391ef4ee8ae710d55d0bc484b206785e59d1cf8
human-02784,human_response,brainstorming,14899,response,290,158,0.003484,0.42069,541405011c2c5fd43c160ae0eb3332068f583dadd88d730fb083587dd0190a11
human-02785,human_response,general_qa,5735,response,176,101,0.011561,0.5,21c24d41ba6017718b050505c11ba0a3fee8b2e4b2b93895f76f9ea053fe2199
human-02786,human_context,information_extraction,14243,context,241,126,0.016807,0.456432,340739b2de3bc088806fa2bdd46d6b660e80e7979bbd941220b3698984069ec2
human-02787,human_context,closed_qa,1023,context,1201,497,0.06177,0.333056,7c146c2873aa96605b5ba0b646324d2bb394eb0db8e4ffc87e84a939d2a8099a
human-02788,human_context,summarization,13187,context,131,70,0.023438,0.580153,20619078dfd46500bbfb91ce0494ae7b1a874a1d335b694e6a4a6d3247cb2ccd
human-02789,human_context,summarization,4896,context,448,222,0.026966,0.457589,28ec3d0eac419a44466cf6524728a912acdaa047cdf7fc926d657d28840a9aa7
human-02790,human_response,summarization,7618,response,222,127,0.041096,0.414414,4825cd66d54f27cb5f1f9280a22bc971e33aad28778af8d5c685e8b0797bf0db
human-02791,human_context,summarization,2662,context,368,196,0.016438,0.418478,53ae5c131abdb2a78f99aad087aa45bf3d3ce55a5f83569c1afdc43e055e2309
human-02792,human_context,closed_qa,11708,context,187,135,0.0,0.342246,c9172b1b33bb2caaae2bc3cff612178a8d48d20847b577b0fe8c12c4d56617bf
human-02793,human_context,summarization,7958,context,294,165,0.037801,0.418367,0ae10259d1a938777f7aea2b88e229fc9344fad865763f0c8435efb08e6af3eb
human-02794,human_context,summarization,9552,context,231,126,0.030702,0.450216,7b98bb4b06d189313a7ffe862f9793f29e76a734a5dd46cdd024445ecf956b77
human-02795,human_context,closed_qa,12911,context,232,118,0.017467,0.448276,a1f0845a0b334c82a4b3dd13c40e57e54a7658e445c8d700e744178c1ed2a529
human-02796,human_context,information_extraction,12800,context,213,119,0.0,0.469484,1a5c9816f97d20a106bf9de2f8ddf9730b69746a823c844a3caa9e9f7fe87570
human-02797,human_response,creative_writing,11735,response,212,123,0.0,0.495283,eb663dd0b7378fb6528e499034358c2a0bcb9c2a29aedc3f2fe15274a60ec5d0
human-02798,human_response,creative_writing,12740,response,278,127,0.029091,0.496403,c1e7d49d5b858940d5a5843738bc75cfc7118eb5510a0729f43ecb18dc3ecac5
human-02799,human_context,summarization,14418,context,144,101,0.007092,0.430556,d5d63b4d47e6e8380acfa64eb20b52448b4adf61ee40e4f23b865c2ffbef5eab
human-02800,human_response,summarization,9383,response,290,167,0.006969,0.4,f59b6a81cded7b93f75bfe4c018606b5e8bc90c9124dcac2d3ffe30077df8b18
human-02801,human_context,summarization,707,context,234,136,0.017316,0.440171,cde70b7d4df02ee6567b56532da5fd561edb1f2113cde0c72bdd37f54314f4d9
human-02802,human_context,information_extraction,13112,context,233,151,0.008696,0.369099,4fb47fe5f5e1aff69f6706669755fc96b1c41721e2b4e7cfe3f70fb976d8cd31
human-02803,human_response,general_qa,13234,response,158,96,0.006452,0.518987,0f4e5b390b61a116fe24b647c0411b9a6c7c6b45c4a85e2b57dbfd7bc883bcd0
human-02804,human_context,closed_qa,9167,context,288,169,0.007018,0.381944,21fe26df10fbb112fd3ba92347f67450fb2c865f58993661a46f468f6c7fd327
human-02805,human_context,closed_qa,3354,context,292,161,0.010381,0.40411,555d239cce9d8cf0d9e793bad89929552dc805e48d322d53da3a3051bc3e4fd2
human-02806,human_context,summarization,11833,context,1442,585,0.050035,0.394591,8416b3580982238a958e64378ee293afa47fe8ae80622174333bbb163eb493ca
human-02807,human_context,information_extraction,300,context,540,235,0.102421,0.462963,cf5a11497d70fd0f663117847c4f25cda618d1ad8880c3d4f72ea8da41aa2707
human-02808,human_response,creative_writing,8439,response,164,100,0.0,0.45122,51d863fca287cbb6612ef8ba3734343ce7daf22e0ea57907254bfc8a96439b9e
human-02809,human_context,closed_qa,274,context,161,115,0.0,0.409938,2857329ba8893703fd21a5bd850878f8d16cb25566bad6a3ac0ebe24ea46ad84
human-02810,human_context,closed_qa,2255,context,380,207,0.002653,0.426316,43952202a3f42e4f9da15a4631266ba76fc6124edf3fb50c01db87544be7aaac
human-02811,human_response,summarization,11409,response,140,34,0.226277,0.892857,6189c5720d4851396530ced725a3516272128d7854b970c5e16a0cad5f71077b
human-02812,human_context,closed_qa,13442,context,205,136,0.014851,0.380488,8f9f52eca567875c05eb3976dd9c7b10215f94b7048b6c1acc4468e794c3d72a
human-02813,human_context,information_extraction,5883,context,514,264,0.015656,0.394942,a6c87a1b854872e7a82643f7098337579969390b99fbabb5c7a9a2a9afddc122
human-02814,human_context,information_extraction,8401,context,189,110,0.005376,0.481481,7f76705c775d597a26b325863555a2d7f15e914d6b93e7db2843b93cdbed5e6c
human-02815,human_response,general_qa,1739,response,512,225,0.037328,0.464844,c7096690ea4b317ca84892a0c365a4fa44407ad9dd5c315dc6b33a31be641ceb
human-02816,human_context,information_extraction,12820,context,132,75,0.0,0.560606,ee54d66983392df36798a99485a4353d12683fd69a93422d06852c4c7123f87f
human-02817,human_context,summarization,12624,context,162,119,0.031447,0.382716,6a4b76109305cca93773cc2d5fbf4fb73a7aec84f7fa7170d284a6c51df143bb
human-02818,human_context,information_extraction,8550,context,245,167,0.0,0.367347,994297d095096f403ad0e7a6d8944817ad07c3c5ef685d9162a3a3a34e4a8a73
human-02819,human_response,open_qa,219,response,203,122,0.0,0.44335,e53bb0612a032a1c2a356b4b652122707da1d27c48e240289ceabcd73e23630f
human-02820,human_context,closed_qa,3414,context,229,122,0.079646,0.423581,1ff522c37fd30705f4256b52c28f6ffd89ec95d54695e92a3baf213cbf0f7cad
human-02821,human_response,classification,8731,response,347,236,0.005814,0.351585,3204ab2630e18824f8701210b702ac15af415b8ce12fab33f55595ad007106af
human-02822,human_response,general_qa,4283,response,191,123,0.0,0.376963,b0b82a60eb9a251e5ee65e31ba4f8e51386b9afab38c8fed527b94079d535dad
human-02823,human_context,closed_qa,7379,context,286,162,0.0,0.405594,11e6e3308c72450da31ed7170ea6c66f1ec84939be3e24412ffd4412b6be4952
human-02824,human_response,general_qa,9102,response,206,126,0.034483,0.417476,93e4e5faf582c80b4b4ce485ceb1846fca26cbf59f7ca922c86d9548f941ae95
human-02825,human_context,closed_qa,3583,context,180,95,0.016949,0.55,1a905ac7f9a9748d4b186ca75ed9ecf04dde29b4998fb1bcd26ea13d309ceb95
human-02826,human_context,summarization,3512,context,558,307,0.003604,0.345878,efc27a9968039697446af5afde7cbc37ea2ac8a7d142088b587a96b6e19a52a9
human-02827,human_context,closed_qa,1937,context,443,205,0.034091,0.390519,fb8503e113005e8ba3bfeed5429fb14fb63be2789127c45737f714f1186fb239
human-02828,human_context,summarization,12386,context,801,330,0.048872,0.434457,2dfe28bdf1880634a977db6637a86781cf1c73974425fe75e0638241326acf85
human-02829,human_context,summarization,743,context,307,189,0.009868,0.355049,9fdfd2bfc9a9532283a07ff53fb7f98a375aa88b2941b9a0ef6300d77236772a
human-02830,human_response,closed_qa,10050,response,139,104,0.0,0.395683,f2584e5766eadfd206e8d599b28ee6e593ef9b7d35be5c1529fb08b35d2f1c67
human-02831,human_context,summarization,14835,context,980,439,0.0174,0.339796,14400370bc82320d37d53d2f166828b83f992f0bb3cb2ee82da83431b671e745
human-02832,human_response,open_qa,14037,response,171,100,0.035714,0.479532,07c7ffc2ba968a5f9152f432592c2ee2c6f2815244e811e94229220103150470
human-02833,human_context,summarization,5391,context,144,92,0.007092,0.416667,d937c1c478fca936c64aed69e3811d68dce1cd902957c2c253a914c7d36d7818
human-02834,human_response,closed_qa,9686,response,129,63,0.206349,0.612403,abff6d52075237ce7bda55ed669fc34f17c615e8e7ce5d34ec9c774eccd10d36
human-02835,human_response,open_qa,10404,response,412,229,0.0,0.395631,6518986cb31174e8486f395e74ae7bbde8f00654b5a6dbdd311d46acf33b58ea
human-02836,human_context,summarization,11702,context,163,99,0.0,0.478528,0c73d6d230bbb52edd79a6f34277238124d57fd6eadfb9050cce9b73f73777c6
human-02837,human_context,closed_qa,10367,context,158,104,0.03871,0.468354,71b56c5b6aed6cb6fd204c190f563adc76c07ccc70c700a069ed6f755a892793
human-02838,human_context,summarization,3500,context,653,329,0.006154,0.358346,defb815394c08f272ff53bf54e5ac2a41384e02665561e3f4af1ec5d9080b475
human-02839,human_response,brainstorming,5966,response,244,92,0.087137,0.565574,357462144771208d805ec3efc9e7953826b14da169a1b7764ecc0c75bdf78c2e
human-02840,human_response,general_qa,2117,response,249,140,0.0,0.437751,24c872877bbf5e90477186c5eb3f8f483edc98d9d233c92ec6bb10c8cd178f7c
human-02841,human_context,closed_qa,145,context,690,345,0.0131,0.333333,a33272a83f811a79b5f29cd25f79d970f79fb3fd05dbc89277757695c229cb31
human-02842,human_context,information_extraction,1530,context,301,178,0.050336,0.30897,a4f4f8646ee075ca80fb73139fe27e5cde96904b769e9485390064fb3d5c942e
human-02843,human_context,information_extraction,4626,context,142,77,0.021583,0.56338,d6f0b5acba7761882559131e8c72cccd575a4353fe6acd94254241af470af155
human-02844,human_context,summarization,6428,context,709,290,0.043909,0.431594,f9c5c1a31ebfc54bcf0b62c36f0f7c821d3c574010caad1b2ee6004ce4141b6e
human-02845,human_context,closed_qa,10846,context,187,110,0.016304,0.465241,756e0a711d0eb9f2c3a61d0afd8dea9d47e94dccaa95da6a5e78eb7815ac82f9
human-02846,human_context,information_extraction,4733,context,183,109,0.016667,0.448087,3df3aa6c2e101e915245cb698cbb4aeb57d81ae915fee1a449d8fd05a4198fbf
human-02847,human_context,information_extraction,13972,context,436,170,0.136259,0.550459,a2dee7ea579c4602100f1f957b2a12d4a341524a9f74139954548134376106b5
human-02848,human_response,general_qa,9134,response,181,118,0.0,0.40884,8ece8d041c26370dfa44ec2d6c20543402dcfa1abf20e21d372c243ca836a334
human-02849,human_response,general_qa,14121,response,143,57,0.05,0.72028,3105ee9dc16e588654c9ad1f05810ff7fba98c8f5cfe554dc706feb6c0bdac3a
human-02850,human_context,summarization,12166,context,586,263,0.030875,0.431741,19d3a4536675aa2913fd7f7d69668ee09512607a26a8d8174c9918fea7d73210
human-02851,human_context,information_extraction,1606,context,228,117,0.035556,0.548246,1f120920da5fb73240dd44c6e9d367b8f7843a04f424f0ab1fb0e7acc03a24fe
human-02852,human_response,general_qa,5787,response,365,155,0.005525,0.473973,a88e082841a2aeb1f9f2a65e30cce65a8d1675e3c664ab9fc4de5523a797fb09
human-02853,human_response,creative_writing,11238,response,293,161,0.003448,0.419795,6ba9bd6c712396627c6c94510a7349590069f84436a590534f968b55c60da416
human-02854,human_context,summarization,9494,context,277,160,0.018248,0.404332,16c6c3dba45d3e9d4ca6ec15b2205f36505759516f513af7a666acf7b95cea0b
human-02855,human_context,closed_qa,14649,context,176,100,0.00578,0.488636,a08e8748ff53296067747c3cac8b47c595dffb1fd174bf82616fb862667c861a
human-02856,human_response,brainstorming,5186,response,171,76,0.125,0.672515,e57ee1fa9502ac2bf6196fff66519d9b81f9bbd5e411c4180239eff07b6488a2
human-02857,human_response,creative_writing,13103,response,466,217,0.00216,0.381974,2320100e4efc60717a9fd61c5158197b982840db283fab2f91c41b350c707f5e
human-02858,human_context,information_extraction,7012,context,130,93,0.0,0.438462,5eb15b8642bd4456631df27265911ad983f19196a4c7a62cbab653d7ecdc051b
human-02859,human_response,creative_writing,1839,response,278,172,0.0,0.356115,87244428a98a34f217a534370c7ab7adb766c1b6b9c05e5303bbb76341907b7c
human-02860,human_context,information_extraction,5383,context,323,175,0.05,0.402477,d1cd9603c45e0009ef4cd5bd3ee6842cc9b7a541eba1b3908b06f4e492f4b540
human-02861,human_context,closed_qa,2259,context,362,203,0.019499,0.364641,b0dd328591c018b0d073c1d378c25634e37ff2b05c64da6ef6cce3d5d3ddf935
human-02862,human_context,information_extraction,10240,context,725,317,0.056787,0.44,61508825fbee0a584e1f33cc29c98778e46103b4521f6eeff2723a8bda75f1fe
human-02863,human_context,summarization,3781,context,294,157,0.013746,0.435374,6e59ec44fa3941c98e1639a218e7f9c1b1745cd16bf2784ac93f3da8e6ceb523
human-02864,human_context,summarization,14883,context,286,131,0.077739,0.527972,ea11d9a44f943ea9556872213c8e52c4f6c613f836f6671432cbfac2d01f769b
human-02865,human_response,brainstorming,11330,response,186,110,0.032787,0.435484,b6250187b848bdf02e314344f7e07f4863206403247b6ebe4b29e83230d4bbcc
human-02866,human_context,information_extraction,13268,context,457,214,0.013216,0.400438,603e4ae2feebabbbee5632fc88c84d58a217d7ee409c3729ed6aac2c555431ae
human-02867,human_context,summarization,3743,context,163,101,0.00625,0.460123,c3b8a6383aea6da98356c3954be68bfd7a96cb1184703bfb985e8d2949f5019a
human-02868,human_context,closed_qa,9955,context,238,156,0.0,0.386555,0213ff57c7f7745582f03c682113b246b57b9364919e82102b099c0bc634a6cd
human-02869,human_response,general_qa,6001,response,158,78,0.03871,0.575949,3d9ba4bf7def253c7eba3f5ddf6ff597ef13c8086d8f8ce8e19d03007de77869
human-02870,human_context,summarization,14248,context,459,242,0.050439,0.381264,896dc13a6ecc8de36a3ed21192d1b05f3831493d2f2b1e9c882d9070afd4ed14
human-02871,human_context,summarization,11102,context,228,122,0.022222,0.47807,a451933907bb31e3e43c4c816811fc07deffca5685421e2224e249139ce66889
human-02872,human_response,general_qa,879,response,274,158,0.01476,0.423358,7c9f708717e633c48a50042a99d925c0ddbc76b8f243b9278fb663598913873e
human-02873,human_response,general_qa,12011,response,200,128,0.055838,0.44,fccc6bd4a843e7a4124a17c0ecc6cb7be39a006a6606efab12413551289f9cf4
human-02874,human_context,closed_qa,3426,context,130,87,0.015748,0.430769,fd029d3fadb85727cf056ac46d4d5f92daf1b8bb94bdbcdaf08c0f62fdeb9af6
human-02875,human_response,brainstorming,3026,response,191,118,0.005319,0.450262,455d7a0c116c80d3f15ead661ef5ca430dde60ea6403f52e44b270abf1e42ed5
human-02876,human_context,closed_qa,11127,context,202,125,0.005025,0.425743,e1e1f59f9d23a236bc9d930f3d9e3d2607b3a743d37b1970c264d133d4dd1b24
human-02877,human_context,summarization,9642,context,175,95,0.02907,0.508571,298e940276f434ddb20f91c92d3fe24fbbff269565272c29da96880dceee1ed6
human-02878,human_response,brainstorming,11263,response,322,153,0.053292,0.428571,0c697b860ad0e07e146c9eacc9e7cd38269e1d1a34530d3913f5b76286ad1a2e
human-02879,human_response,closed_qa,10030,response,185,118,0.005495,0.432432,09f3e066ef8870f9bcf18e8296b91165c5c14a9eb7502ad2601e11e30956a194
human-02880,human_response,general_qa,14948,response,531,257,0.022727,0.39548,6a04a8f29347f97877cfa891d818cf3f7c5b41517a24f6eac15179154fb31197
human-02881,human_context,summarization,2123,context,270,159,0.033708,0.451852,bff1cc151ab8122150cb58c0c1a8b93fa35a656c8745e7a779721ce9d3fa9dbe
human-02882,human_context,closed_qa,2923,context,207,114,0.029412,0.512077,846cb5ffade6c567830fcab57e92caa217bcd7a5c4cf544b02bd5542cd6dd0c3
human-02883,human_context,closed_qa,9285,context,383,157,0.094737,0.454308,30518ce15143570789ab2392159e3bdb5ad4b7db3389289738ac067a816753ae
human-02884,human_context,summarization,3062,context,498,222,0.044444,0.419679,06d800e951878dfb73d816d9a14fae28a16e2b6c96684220647044d7b71f4844
human-02885,human_context,information_extraction,4025,context,909,417,0.022075,0.332233,4838d4dd92853448916f52f7e33aff1450c82b8863c0d10c9aff14f4ad6ac66d
human-02886,human_context,summarization,3837,context,310,156,0.045603,0.470968,014f6aba666aee5ce1334b8f9619046db7a398f7300e84f73a53f88eed0bf57d
human-02887,human_context,summarization,11235,context,193,122,0.005263,0.404145,b4edc78358b54f25632fe23ad3f2ac52ffa46c5f67a93ee5b24ee94de412a291
human-02888,human_response,summarization,828,response,200,110,0.035533,0.51,69237c5c74fdb7e837f281eb3f5e864032c56bc07166940fff6698e39ea32e23
human-02889,human_response,general_qa,14505,response,203,108,0.025,0.487685,e7ab0dade3c4944b4adc8ef03cb135c15ba2738a9026fe7dcf50b2ae21a5fa12
human-02890,human_context,information_extraction,2790,context,570,264,0.045855,0.440351,2acaffc9814d14f8d16b995bbd4b76f495145cd7df6a658f2d250eeb18f6f301
human-02891,human_context,summarization,1080,context,163,104,0.0125,0.472393,ac5fe2a8cfd8c9b31c4fcd1eb6de4f5635f632315cc890a624566f874a22af4e
human-02892,human_context,closed_qa,3360,context,541,271,0.040892,0.330869,eabc007e6769aced6264a6931733714efa2dfa7bb24498126eba13eb15315d43
human-02893,human_context,summarization,5632,context,561,321,0.010753,0.326203,cd2beae9eff77341041e82f31081a9660118d2d662ac5526e28672643364fa53
human-02894,human_context,closed_qa,12070,context,1136,477,0.0406,0.335387,1073246c34c063cefc2dfe6445bcdce8c507474bd9f1edf3a0ff4497f687e477
human-02895,human_response,general_qa,9921,response,150,98,0.0,0.453333,b76b3e39f3a6a2fe54f96513dc844aa50e4738f81157263dcac9482397de2d78
human-02896,human_context,information_extraction,4991,context,205,141,0.029703,0.395122,08be2aaf99b7a651dab21ce74af0f3788bc8612df2d222f426cc5e4542ecbd2e
human-02897,human_response,creative_writing,12766,response,132,74,0.015504,0.530303,7fb7e606b674139c4e6b715a47a7ebedbb99fb260f9346747609aeb3ffc21bbb
human-02898,human_response,general_qa,14577,response,130,82,0.047244,0.5,6b67fa96662bfdafff60803750446a195d85fba978cde38a9f06bd87f80427f4
human-02899,human_context,information_extraction,699,context,432,233,0.009324,0.398148,aefb91086c0356e42e016388f44c47a917e8fe75fb38034e1fb8502886337dbf
human-02900,human_context,closed_qa,941,context,229,149,0.00885,0.371179,3c83e4c8d3e4e555cfa5313e5cfb3324587622e8a6bdc0cddc0538c7e3660379
human-02901,human_context,closed_qa,7729,context,146,93,0.006993,0.452055,f9e87206ba185e10ae687ae0e5330edd991441e34a16a6683b204b057bb0df0f
human-02902,human_context,summarization,4537,context,486,222,0.026915,0.432099,b30c874b103840c74d16f3343707a0b12546f4477fd88d0ed61278887d82d7a7
human-02903,human_response,brainstorming,5912,response,145,92,0.0,0.503448,2b67c0d0d4f6dd9b4c084ef1dc0d020320af3328570f7854421bf3b9b875a097
human-02904,human_context,closed_qa,306,context,204,110,0.059701,0.465686,41692fc760b127e4dbc61856f55940fb2318e5cdd7b1ce0bc1bed6d5923976e0
human-02905,human_response,closed_qa,524,response,203,97,0.05,0.566502,ca964bfc397b04f56709f9b648d9597a4c69e6790efe5341ce549c87f76b1bcf
human-02906,human_context,information_extraction,10088,context,599,244,0.062081,0.48414,357b1149e89c95866c7b52f9b2f93728c8512342d42ea548dc2bd575ada3d791
human-02907,human_context,closed_qa,11191,context,190,124,0.005348,0.389474,452785f339d7a7a58e7f2f9fc920072048ad0997d29ae2fe24714d966bddaf49
human-02908,human_context,information_extraction,6926,context,188,135,0.005405,0.367021,3c291c96a6616163dd4838b52ea27d8af22dce8e6220aad0e5fbe3122dcc5961
human-02909,human_response,general_qa,8386,response,174,113,0.0,0.390805,7b0bf006f0b3a07474130acefc377ac62a819a10aea1caca8b6916be4412bc78
